Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
2810,20262,12/26/2009,Not Specified,27,$652.24 ,2,Regular Air,$185.04 ,$22.72 ,$8.99 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,0.44,12/26/2009
2852,20545,10/9/2010,Not Specified,1,$361.94 ,5,Delivery Truck,($163.58),$284.98 ,$69.55 ,Sean Miller,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,10/10/2010
2853,20545,10/9/2010,Not Specified,31,"$1,276.04 ",2,Regular Air,$554.95 ,$40.99 ,$5.86 ,Sean Miller,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1919,Small Box,0.36,10/11/2010
2854,20545,10/9/2010,Not Specified,40,"$2,894.68 ",2,Regular Air,"($1,754.39)",$71.37 ,$69.00 ,Sean Miller,Ontario,Ontario,Small Business,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,10/11/2010
2856,20577,2/9/2010,Critical,15,$611.68 ,5,Regular Air,$134.75 ,$39.06 ,$10.55 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Recycled Linen-Style Covers,Small Box,0.37,2/11/2010
2881,20804,11/26/2011,Low,13,"$4,393.75 ",8,Delivery Truck,$215.31 ,$442.14 ,$14.70 ,Sean Miller,Ontario,Ontario,Small Business,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,12/3/2011
2960,21414,5/4/2011,Critical,34,$117.91 ,5,Regular Air,$29.27 ,$3.38 ,$1.09 ,Harry Marie,Ontario,Ontario,Consumer,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,Wrap Bag,0.39,5/6/2011
2961,21414,5/4/2011,Critical,46,"$3,644.60 ",5,Regular Air,"($1,144.67)",$80.98 ,$35.00 ,Harry Marie,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,5/6/2011
2962,21414,5/4/2011,Critical,33,"$3,491.61 ",5,Regular Air,$717.70 ,$125.99 ,$5.63 ,Harry Marie,Ontario,Ontario,Consumer,Technology,Telephones and Communication,8290,Small Box,0.6,5/5/2011
2969,21447,6/3/2010,Not Specified,15,$176.24 ,2,Express Air,$9.85 ,$10.98 ,$3.37 ,Sean Christensen,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,6/5/2010
2976,21479,8/28/2009,Medium,41,$291.16 ,1,Express Air,($89.47),$6.48 ,$6.57 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 20,Small Box,0.37,8/29/2009
3096,22208,10/13/2009,High,37,"$1,138.43 ",1,Regular Air,$18.59 ,$30.97 ,$4.00 ,Sean Christensen,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,10/15/2009
3097,22208,10/13/2009,High,50,"$5,271.05 ",8,Regular Air,"$1,379.76 ",$125.99 ,$7.69 ,Sean Christensen,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,10/15/2009
3106,22279,12/22/2009,Not Specified,43,"$2,463.60 ",3,Regular Air,"$1,040.65 ",$54.96 ,$10.75 ,Lena Radford,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1940,Small Box,0.36,12/25/2009
3231,23174,7/26/2012,Low,16,"$3,549.90 ",6,Delivery Truck,$44.80 ,$216.60 ,$64.20 ,Harry Marie,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs,Jumbo Drum,0.59,7/28/2012
3232,23174,7/26/2012,Low,8,$138.24 ,3,Regular Air,($60.04),$16.74 ,$7.04 ,Harry Marie,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,8/2/2012
3259,23333,8/5/2009,Medium,44,$634.12 ,4,Regular Air,($21.65),$14.42 ,$6.75 ,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,0.52,8/6/2009
3260,23333,8/5/2009,Medium,32,$196.84 ,4,Regular Air,($69.29),$5.98 ,$5.79 ,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1903,Small Box,0.36,8/7/2009
3261,23333,8/5/2009,Medium,16,$886.89 ,3,Regular Air,($23.83),$65.99 ,$8.99 ,Michael Dominguez,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,8/6/2009
3456,24640,1/29/2011,Medium,12,"$1,379.98 ",6,Delivery Truck,($151.73),$113.98 ,$30.00 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,1/30/2011
3516,25056,9/21/2010,Not Specified,41,$295.12 ,0,Regular Air,($151.93),$6.48 ,$8.19 ,Phillip Breyer,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 217,Small Box,0.37,9/23/2010
3665,26244,8/3/2010,High,16,$131.72 ,9,Regular Air,($42.61),$8.46 ,$3.62 ,Michael Dominguez,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,8/5/2010
3816,27201,7/25/2012,High,10,"$5,056.89 ",2,Delivery Truck,$789.05 ,$500.98 ,$26.00 ,Scot Coram,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,7/25/2012
3817,27201,7/25/2012,High,45,"$3,500.10 ",1,Delivery Truck,"($2,661.32)",$70.89 ,$89.30 ,Scot Coram,Ontario,Ontario,Corporate,Furniture,Tables,KI Conference Tables,Jumbo Box,0.72,7/25/2012
3897,27808,1/26/2010,Low,9,$196.12 ,1,Express Air,$4.41 ,$20.89 ,$1.99 ,Michelle Ellison,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2/2/2010
4173,29573,1/16/2012,Critical,43,$792.21 ,5,Regular Air,$42.24 ,$18.97 ,$9.54 ,Michael Dominguez,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,0.37,1/18/2012
4203,29862,6/19/2011,Medium,34,$214.64 ,8,Regular Air,($76.88),$6.48 ,$5.86 ,Maria Zettner,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1904,Small Box,0.36,6/21/2011
4276,30433,6/9/2010,Medium,17,$253.38 ,0,Express Air,($35.78),$13.90 ,$7.59 ,Nathan Gelder,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Small Pack,0.56,6/9/2010
4284,30532,11/26/2011,High,28,$431.37 ,3,Regular Air,($28.67),$15.22 ,$9.73 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36,11/27/2011
4285,30532,11/26/2011,High,23,$262.31 ,4,Express Air,$27.55 ,$11.09 ,$5.25 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Small Box,0.36,11/27/2011
4286,30532,11/26/2011,High,45,$514.03 ,5,Regular Air,$82.19 ,$11.34 ,$5.01 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 188,Small Box,0.36,11/28/2011
4287,30532,11/26/2011,High,9,"$1,696.70 ",4,Delivery Truck,($82.81),$180.98 ,$23.58 ,Victoria Wilson,Ontario,Ontario,Home Office,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Jumbo Box,0.74,11/28/2011
4297,30597,8/5/2012,High,18,$93.02 ,7,Regular Air,$20.01 ,$5.08 ,$2.03 ,Michelle Ellison,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,8/7/2012
4298,30597,8/5/2012,High,42,$639.84 ,3,Regular Air,($95.76),$15.14 ,$4.53 ,Michelle Ellison,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,8/6/2012
4349,30981,2/15/2011,Low,29,"$7,837.44 ",10,Delivery Truck,"$1,817.76 ",$279.81 ,$23.19 ,Nathan Gelder,Ontario,Ontario,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,2/19/2011
4350,30981,2/15/2011,Low,22,"$3,653.22 ",9,Delivery Truck,($116.02),$180.98 ,$30.00 ,Nathan Gelder,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,2/17/2011
4455,31751,5/26/2011,High,31,$413.12 ,10,Express Air,($10.22),$14.27 ,$7.27 ,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,5/28/2011
4473,31873,11/8/2009,Low,2,$141.59 ,5,Regular Air,($91.09),$70.97 ,$3.50 ,Shahid Collister,Ontario,Ontario,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,11/13/2009
4474,31873,11/8/2009,Low,14,"$2,465.50 ",6,Regular Air,$13.01 ,$205.99 ,$8.99 ,Shahid Collister,Ontario,Ontario,Home Office,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,11/15/2009
4475,31873,11/8/2009,Low,50,"$8,558.47 ",6,Regular Air,"$2,539.46 ",$205.99 ,$8.99 ,Shahid Collister,Ontario,Ontario,Home Office,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,11/15/2009
4476,31873,11/8/2009,Low,42,$236.89 ,0,Regular Air,($125.29),$5.28 ,$6.26 ,Shahid Collister,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1928,Small Box,0.4,11/15/2009
4492,32000,9/13/2012,Low,49,$162.16 ,5,Regular Air,$24.95 ,$3.29 ,$1.35 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,9/15/2012
4493,32000,9/13/2012,Low,26,"$15,168.82 ",2,Delivery Truck,"($1,096.78)",$550.98 ,$147.12 ,Victoria Wilson,Ontario,Ontario,Home Office,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Jumbo Box,0.8,9/20/2012
4597,32737,10/28/2009,High,14,$367.11 ,9,Regular Air,$116.80 ,$28.53 ,$1.49 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,10/30/2009
4918,35012,6/8/2012,Medium,10,$126.79 ,4,Regular Air,($16.38),$11.97 ,$4.98 ,Thomas Boland,Ontario,Ontario,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,6/8/2012
4919,35012,6/8/2012,Medium,11,"$1,770.20 ",8,Regular Air,($165.95),$195.99 ,$4.20 ,Thomas Boland,Ontario,Ontario,Corporate,Technology,Telephones and Communication,T65,Small Box,0.56,6/9/2012
4922,35042,12/2/2010,Not Specified,23,"$1,196.86 ",6,Regular Air,($12.51),$50.98 ,$6.50 ,Michael Dominguez,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,12/3/2010
5009,35713,10/17/2012,Medium,49,"$1,355.47 ",4,Regular Air,$590.04 ,$28.53 ,$1.49 ,Phillip Breyer,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,10/17/2012
5082,36229,9/21/2012,Not Specified,12,"$1,465.29 ",2,Regular Air,$373.50 ,$120.97 ,$7.11 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,9/24/2012
5083,36229,9/21/2012,Not Specified,24,"$3,590.33 ",1,Delivery Truck,($31.73),$146.34 ,$43.75 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,9/23/2012
5199,36933,7/12/2011,High,32,$115.81 ,7,Regular Air,$47.56 ,$3.69 ,$0.50 ,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 501,Small Box,0.38,7/13/2011
5219,37152,5/22/2011,Medium,39,"$4,647.69 ",2,Delivery Truck,$182.53 ,$113.98 ,$30.00 ,Thomas Boland,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,5/24/2011
5220,37152,5/22/2011,Medium,45,"$2,503.33 ",4,Regular Air,$447.12 ,$65.99 ,$8.80 ,Thomas Boland,Ontario,Ontario,Corporate,Technology,Telephones and Communication,6120,Small Box,0.58,5/24/2011
5228,37223,11/10/2011,Low,21,"$2,731.73 ",7,Express Air,$310.59 ,$155.99 ,$8.99 ,Victoria Wilson,Ontario,Ontario,Home Office,Technology,Telephones and Communication,LX 788,Small Box,0.58,11/14/2011
5229,37223,11/10/2011,Low,40,$679.52 ,9,Regular Air,($152.40),$17.70 ,$9.47 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box,0.59,11/17/2011
5230,37223,11/10/2011,Low,38,"$5,176.27 ",1,Regular Air,($743.45),$135.31 ,$35.00 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Large Box,0.84,11/15/2011
5237,37254,9/18/2009,High,28,$739.94 ,1,Regular Air,$370.23 ,$26.17 ,$1.39 ,Katrina Bavinger,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Quality Park Security Envelopes,Small Box,0.38,9/19/2009
5260,37441,2/24/2009,Critical,46,"$14,740.51 ",0,Delivery Truck,"$3,407.73 ",$300.98 ,$164.73 ,Katrina Bavinger,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,2/25/2009
5261,37441,2/24/2009,Critical,1,$3.77 ,9,Regular Air,($1.84),$2.94 ,$0.96 ,Katrina Bavinger,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,2/26/2009
5359,38084,3/20/2009,Not Specified,11,$100.36 ,2,Regular Air,$18.41 ,$9.11 ,$2.15 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,3/22/2009
5360,38084,3/20/2009,Not Specified,33,$404.91 ,6,Regular Air,$65.63 ,$12.64 ,$4.98 ,Victoria Wilson,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,3/22/2009
5527,39168,5/17/2012,High,22,$809.91 ,7,Regular Air,$321.67 ,$37.70 ,$2.99 ,Natalie Fritzler,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,5/20/2012
5528,39168,5/17/2012,High,50,"$1,027.66 ",0,Regular Air,$184.07 ,$19.98 ,$8.68 ,Natalie Fritzler,Ontario,Ontario,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,5/19/2012
5529,39168,5/17/2012,High,30,$301.38 ,6,Regular Air,$5.08 ,$10.48 ,$2.89 ,Natalie Fritzler,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,5/19/2012
5555,39333,2/17/2010,Critical,31,"$8,955.34 ",10,Regular Air,"$2,081.48 ",$320.98 ,$24.49 ,Michelle Ellison,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon Pagoda™ Stacking Chairs,Large Box,0.55,2/19/2010
5556,39333,2/17/2010,Critical,18,$95.22 ,1,Regular Air,($33.40),$4.98 ,$4.70 ,Michelle Ellison,Ontario,Ontario,Consumer,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,2/17/2010
5583,39589,8/2/2009,Critical,42,$577.42 ,0,Regular Air,$253.50 ,$12.97 ,$1.49 ,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,8/3/2009
5584,39589,8/2/2009,Critical,20,$95.08 ,6,Regular Air,$39.91 ,$4.91 ,$0.50 ,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 508,Small Box,0.36,8/2/2009
5640,39906,3/17/2009,Medium,25,$82.21 ,4,Regular Air,$15.25 ,$3.38 ,$1.09 ,Sean Christensen,Ontario,Ontario,Home Office,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,Wrap Bag,0.39,3/19/2009
5666,40097,1/9/2009,Low,47,$117.88 ,10,Regular Air,($71.00),$2.60 ,$2.40 ,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,1/14/2009
5685,40193,9/2/2012,High,34,"$3,130.20 ",7,Express Air,$692.78 ,$115.99 ,$2.50 ,Maria Zettner,Ontario,Ontario,Corporate,Technology,Telephones and Communication,6162m,Small Box,0.57,9/2/2012
5693,40258,4/9/2009,Not Specified,31,$449.47 ,5,Regular Air,($190.49),$14.81 ,$13.32 ,Michelle Ellison,Ontario,Ontario,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,4/11/2009
5694,40258,4/9/2009,Not Specified,29,$80.61 ,8,Regular Air,($8.77),$2.78 ,$1.25 ,Michelle Ellison,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,0.59,4/10/2009
5721,40544,4/6/2009,Low,39,"$2,413.53 ",6,Regular Air,$544.04 ,$60.65 ,$12.23 ,Michelle Ellison,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,4/8/2009
5887,41765,12/9/2009,Medium,41,$204.99 ,3,Regular Air,($95.99),$4.98 ,$4.95 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,12/11/2009
5949,42242,4/1/2009,Not Specified,23,$265.31 ,9,Express Air,($33.19),$11.50 ,$7.19 ,Thomas Boland,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,4/2/2009
5950,42242,4/1/2009,Not Specified,15,"$1,444.88 ",10,Regular Air,$236.61 ,$100.97 ,$7.18 ,Thomas Boland,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,4/2/2009
5951,42242,4/1/2009,Not Specified,23,"$2,287.10 ",7,Regular Air,$231.49 ,$99.99 ,$19.99 ,Thomas Boland,Ontario,Ontario,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,4/2/2009
5974,42369,8/5/2010,Critical,44,$786.26 ,1,Regular Air,$274.98 ,$17.48 ,$1.99 ,Patricia Hirasaki,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Small Pack,0.46,8/6/2010
6022,42690,9/28/2010,Low,44,"$18,697.24 ",2,Regular Air,"$8,918.74 ",$420.98 ,$19.99 ,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,10/2/2010
6023,42690,9/28/2010,Low,48,$786.13 ,4,Regular Air,($236.12),$16.74 ,$7.04 ,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Rogers® Profile Extra Capacity Storage Tub,Small Box,0.81,10/2/2010
6369,45184,6/17/2010,Low,25,"$14,647.26 ",7,Regular Air,"$5,485.15 ",$599.99 ,$24.49 ,Victoria Wilson,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,6/26/2010
6370,45184,6/17/2010,Low,10,$26.11 ,8,Regular Air,$2.65 ,$2.62 ,$0.80 ,Victoria Wilson,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,6/24/2010
6421,45632,5/10/2010,Not Specified,50,$442.31 ,2,Regular Air,$231.68 ,$8.34 ,$0.96 ,Michelle Ellison,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Document Clip Frames,Wrap Bag,0.43,5/11/2010
6499,46276,12/9/2012,Critical,4,$114.83 ,4,Regular Air,($52.62),$28.48 ,$1.99 ,Sean Miller,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,12/10/2012
6500,46276,12/9/2012,Critical,23,"$16,743.76 ",0,Regular Air,"$6,079.63 ",$699.99 ,$24.49 ,Sean Miller,Ontario,Ontario,Small Business,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,12/11/2012
6551,46566,4/9/2012,Medium,49,"$1,534.70 ",7,Regular Air,$258.25 ,$31.11 ,$3.60 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Small Pack,0.64,4/10/2012
6770,48198,11/20/2009,Critical,7,"$2,813.34 ",10,Delivery Truck,($688.44),$442.14 ,$14.70 ,Sean Christensen,Ontario,Ontario,Home Office,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,11/21/2009
6771,48198,11/20/2009,Critical,45,"$2,682.80 ",1,Regular Air,$860.22 ,$60.22 ,$3.50 ,Sean Christensen,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,0.57,11/22/2009
6802,48453,7/26/2009,Medium,50,$387.03 ,4,Regular Air,($7.73),$7.96 ,$4.95 ,Victoria Wilson,Ontario,Ontario,Home Office,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,7/26/2009
6817,48518,4/2/2009,Medium,17,$585.47 ,10,Express Air,$178.14 ,$37.94 ,$5.08 ,Scot Coram,Ontario,Ontario,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,4/4/2009
6919,49349,6/1/2011,High,11,$123.34 ,7,Regular Air,$0.64 ,$11.34 ,$5.01 ,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 188,Small Box,0.36,6/1/2011
6920,49349,6/1/2011,High,23,"$1,642.47 ",1,Delivery Truck,($524.03),$68.81 ,$60.00 ,Olvera Toch,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,6/3/2011
6952,49668,12/2/2009,Low,25,$93.22 ,6,Regular Air,($15.37),$3.74 ,$0.94 ,Michelle Ellison,Ontario,Ontario,Home Office,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,12/9/2009
7050,50309,3/15/2011,Low,36,$243.18 ,8,Regular Air,($314.22),$6.98 ,$9.69 ,Michael Nguyen,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Eldon Shelf Savers™ Cubes and Bins,Small Box,0.83,3/22/2011
7349,52327,12/20/2011,Medium,27,"$3,853.47 ",10,Regular Air,$21.50 ,$152.48 ,$6.50 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.74,12/21/2011
7350,52327,12/20/2011,Medium,5,$28.23 ,10,Regular Air,($14.69),$4.98 ,$4.70 ,Patrick O'Donnell,Ontario,Ontario,Home Office,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,0.38,12/22/2011
7369,52516,1/5/2012,High,50,"$4,962.05 ",8,Delivery Truck,$335.29 ,$119.99 ,$56.14 ,Scot Coram,Ontario,Ontario,Corporate,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,1/5/2012
7370,52516,1/5/2012,High,19,$192.39 ,8,Express Air,($31.67),$10.23 ,$4.68 ,Scot Coram,Ontario,Ontario,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,1/8/2012
7402,52800,10/10/2010,Not Specified,13,$26.08 ,10,Regular Air,($27.29),$1.86 ,$2.58 ,Todd Boyes,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,10/11/2010
